,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,104897,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,132437169724.17783,135944368172.96216,True,,3,,,,2024-11-25T00:00:00.000Z,1.0008681746526502,161170395861.6891,-8.3178,0.05330397,-0.00558487,0.06833103,0.29644443,0.10888973,0.06940234,132552148318.0011,3.9651,136062391627.58,,2024-11-25T00:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-25 00:02:08.965717
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474739483.6309305,588900682.1238104,True,,4,,,,2024-11-25T00:01:00.000Z,252.94966338031654,5328820315.967167,-14.5148,-0.19252682,-0.82053772,6.55170898,53.57732366,70.82416684,60.86644088,120085192577.78915,3.5949,148962229307.66,,2024-11-25T00:01:00.000Z,,,,,,2024-11-25 00:02:08.965717
4,1839,BNB,BNB,bnb,2288,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010351.26,144010351.26,False,,5,,,,2024-11-25T00:01:00.000Z,660.5058982408559,3108153461.8029933,-6.0369,-0.23817889,1.51422213,6.75893979,15.07023035,12.43537867,20.37833545,95119686414.96747,2.8475,95119686414.97,,2024-11-25T00:01:00.000Z,,,,,,2024-11-25 00:02:08.965717
5,52,XRP,XRP,xrp,1436,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56998852241.0,99986987365.0,False,,6,,,,2024-11-25T00:01:00.000Z,1.4311960633989562,11864507484.560646,-23.287,-0.86334209,-2.41401343,35.34608018,185.55438502,145.33943073,143.630886,81576532945.57797,2.4421,143119606339.9,,2024-11-25T00:01:00.000Z,,,,,,2024-11-25 00:02:08.965717
6,74,Dogecoin,DOGE,dogecoin,1109,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146930276383.7052,146930276383.7052,True,,7,,,,2024-11-25T00:00:00.000Z,0.4297696325895685,12214106244.736668,-41.4864,0.09001623,-0.07040117,17.23157147,227.09332094,296.0096569,308.25946477,63146170897.70874,1.8889,63146170897.71,,2024-11-25T00:00:00.000Z,,,,,,2024-11-25 00:02:08.965717
7,3408,USDC,USDC,usd-coin,23310,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38964745080.887085,38964745080.887085,False,,8,,,,2024-11-25T00:01:00.000Z,1.0000027730407892,8368676563.90124,-13.4275,0.01583149,0.01618865,-0.00452629,-0.03535157,0.01176596,0.0227479,38964853131.71454,1.1656,38964853131.71,,2024-11-25T00:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-25 00:02:08.965717
8,2010,Cardano,ADA,cardano,1368,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-25T00:01:00.000Z,1.021578445388877,3863581901.26558,-40.9409,-0.53750985,-4.2019231,45.46556471,214.53901793,168.12836272,178.49047301,35809318180.75178,1.072,45971030042.5,,2024-11-25T00:01:00.000Z,,,,,,2024-11-25 00:02:08.965717
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86341892523.40959,86341911277.6349,True,,10,,,,2024-11-25T00:01:00.000Z,0.20882785073090981,1274755396.000267,-17.3081,0.3977988,-1.58141478,4.64243409,28.74492349,39.19369717,29.2157688,18030591843.702835,0.5394,18030595760.11,,2024-11-25T00:01:00.000Z,,,,,,2024-11-25 00:02:08.965717
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409190161.22666454,447526461.22666454,False,,11,,,,2024-11-25T00:01:00.000Z,42.03097173009093,1401831187.4568472,-27.3295,0.47687587,1.42183607,21.08256064,69.06355003,54.01818486,61.82756952,17198660098.749287,0.5149,30083614174.14,,2024-11-25T00:01:00.000Z,,,,,,2024-11-25 00:02:08.965717
11,512,Stellar,XLM,stellar,635,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio']",50001806812.0,30012369751.60453,50001786911.16305,False,,12,,,,2024-11-25T00:00:00.000Z,0.5377091010489736,11118533627.576614,12.6175,-3.25392434,4.19314713,172.67202164,476.71148228,460.47246528,453.76403651,16137924359.48468,0.4825,26886426591.7,,2024-11-25T00:00:00.000Z,,,,,,2024-11-25 00:02:08.965717
12,11419,Toncoin,TON,toncoin,617,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546954261.9912167,5115981876.876897,True,,13,3414166606.0,20999309353.861397,,2024-11-25T00:01:00.000Z,6.150639900512633,780039445.071865,-36.1859,0.02332866,-2.62564318,14.27075673,29.03563719,7.33752654,20.0435056,15665398508.583885,0.469,31466562262.22,,2024-11-25T00:01:00.000Z,,,,,,2024-11-25 00:02:08.965717
13,5994,Shiba Inu,SHIB,shiba-inu,910,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260299874423.5,589512447128376.0,False,,14,,,,2024-11-25T00:00:00.000Z,2.5735517995754936e-05,2344564863.410821,-35.9839,0.38726661,-0.88874135,3.95550645,55.775558,68.73418605,76.06028164,15164919051.602177,0.4536,15171408191.79,,2024-11-25T00:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-25 00:02:08.965717
14,6636,Polkadot,DOT,polkadot-new,841,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1522226891.4035969,1522226891.4035969,True,,15,1522226892.3288825,13400100151.721043,,2024-11-25T00:01:00.000Z,8.802958494065223,3403641954.938358,3.867,-1.8414054,3.26159165,62.506463,120.96080395,89.88885453,93.03853242,13400100143.575792,0.4011,13400100143.58,,2024-11-25T00:01:00.000Z,,,,,,2024-11-25 00:02:08.965717
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19786912.0,19786912.0,False,,1,,,,2024-11-25T00:02:00.000Z,97907.53922197809,51787225208.89258,16.8375,-0.13203055,0.1385357,8.99418069,47.15052722,55.19067489,55.9181888,1937287862721.8289,57.9965,2056058323661.54,,2024-11-25T00:02:00.000Z,,,,,,2024-11-25 00:03:09.209355
1,1027,Ethereum,ETH,ethereum,9587,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120430905.51558425,120430905.51558425,True,,2,,,,2024-11-25T00:02:00.000Z,3358.822222147313,27878984289.54073,-28.1426,-0.03868244,-1.16741414,9.23436389,38.1359514,30.18970965,25.26368843,404506001679.06775,12.1097,404506001679.07,,2024-11-25T00:02:00.000Z,,,,,,2024-11-25 00:03:09.209355
2,825,Tether USDt,USDT,tether,104897,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,132437169724.17783,135944368172.96216,True,,3,,,,2024-11-25T00:01:00.000Z,1.0008816497490653,161153710278.90167,-8.329,0.01207333,-0.00339849,0.06947852,0.22217461,0.1077751,0.07919162,132553932921.63206,3.9682,136064223491.05,,2024-11-25T00:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-25 00:03:09.209355
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474739483.6309305,588900682.1238104,True,,4,,,,2024-11-25T00:02:00.000Z,252.84218034650812,5323904574.36448,-14.5335,-0.22447826,-0.87417844,6.46262327,53.89562516,70.74392338,60.79364188,120034166137.81987,3.5934,148898932475.73,,2024-11-25T00:02:00.000Z,,,,,,2024-11-25 00:03:09.209355
4,1839,BNB,BNB,bnb,2288,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010351.26,144010351.26,False,,5,,,,2024-11-25T00:02:00.000Z,660.2850987556957,3108359896.1513786,-6.1297,-0.26807087,1.46528132,6.70807061,15.23144606,12.43775935,20.37510176,95087889003.55151,2.8466,95087889003.55,,2024-11-25T00:02:00.000Z,,,,,,2024-11-25 00:03:09.209355
5,52,XRP,XRP,xrp,1436,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56998852241.0,99986987365.0,False,,6,,,,2024-11-25T00:02:00.000Z,1.4312533803319094,11840805369.246304,-23.1556,-0.82324048,-2.53175888,35.01135302,185.69772,145.3734944,143.64007667,81579799944.97028,2.4422,143125338033.19,,2024-11-25T00:02:00.000Z,,,,,,2024-11-25 00:03:09.209355
6,74,Dogecoin,DOGE,dogecoin,1109,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146930276383.7052,146930276383.7052,True,,7,,,,2024-11-25T00:02:00.000Z,0.4297520149120728,12186365996.8285,-41.5422,0.01588453,-0.00791723,17.31379484,227.2511277,295.96748844,308.12520544,63143582327.48506,1.8903,63143582327.49,,2024-11-25T00:02:00.000Z,,,,,,2024-11-25 00:03:09.209355
7,3408,USDC,USDC,usd-coin,23310,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38964745080.887085,38964745080.887085,False,,8,,,,2024-11-25T00:02:00.000Z,0.9999839213355043,8374160748.067419,-13.4748,0.02395743,0.02058213,-0.00275547,-0.00476348,0.01157428,0.00329959,38964118579.82377,1.1665,38964118579.82,,2024-11-25T00:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-25 00:03:09.209355
8,2010,Cardano,ADA,cardano,1368,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-25T00:02:00.000Z,1.0218701544850723,3863912281.645834,-40.4284,-0.47662108,-4.3500354,45.43475096,214.96279459,168.23028864,178.61011225,35819543439.40816,1.0723,45984156951.83,,2024-11-25T00:02:00.000Z,,,,,,2024-11-25 00:03:09.209355
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86341892523.40959,86341911277.6349,True,,10,,,,2024-11-25T00:02:00.000Z,0.20878904932055845,1275409768.7739825,-17.2388,0.38826355,-1.60984844,4.62390378,28.71371106,39.16800852,29.17365672,18027241656.500523,0.5397,18027245572.18,,2024-11-25T00:02:00.000Z,,,,,,2024-11-25 00:03:09.209355
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409190161.22666454,447526461.22666454,False,,11,,,,2024-11-25T00:02:00.000Z,42.00592396620567,1400051314.391487,-27.2454,0.40217408,1.25311479,20.98783651,69.11789656,53.96470637,61.68630845,17188410800.20671,0.5146,30065686269.22,,2024-11-25T00:02:00.000Z,,,,,,2024-11-25 00:03:09.209355
11,512,Stellar,XLM,stellar,635,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio']",50001806812.0,30012369751.60453,50001786911.16305,False,,12,,,,2024-11-25T00:01:00.000Z,0.5355269471549091,11111971083.978912,12.3739,-3.49981648,3.45355802,171.68950501,474.39764735,458.06950866,451.50491261,16072432749.961113,0.4812,26777314954.26,,2024-11-25T00:01:00.000Z,,,,,,2024-11-25 00:03:09.209355
12,11419,Toncoin,TON,toncoin,617,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546954261.9912167,5115981876.876897,True,,13,3414166606.0,21005999186.421307,,2024-11-25T00:02:00.000Z,6.152599334052916,779312179.9758317,-36.2889,0.05460415,-2.64789365,14.28833112,29.12797055,7.41706505,20.06201813,15670389096.190397,0.4691,31476586688.7,,2024-11-25T00:02:00.000Z,,,,,,2024-11-25 00:03:09.209355
13,5994,Shiba Inu,SHIB,shiba-inu,910,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260299874423.5,589512447128376.0,False,,14,,,,2024-11-25T00:02:00.000Z,2.5714917099777205e-05,2339807722.572377,-35.9557,0.15516289,-0.83913788,3.93578463,55.83277356,68.67310705,75.88347524,15152779761.460657,0.4536,15159263707.19,,2024-11-25T00:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-25 00:03:09.209355
14,6636,Polkadot,DOT,polkadot-new,841,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1522226891.4035969,1522226891.4035969,True,,15,1522226892.3288825,13387785779.760826,,2024-11-25T00:02:00.000Z,8.794868785479549,3374988729.519647,2.9546,-1.9342012,2.59896677,62.34235371,120.85875526,89.72749454,92.81204675,13387785771.623062,0.4008,13387785771.62,,2024-11-25T00:02:00.000Z,,,,,,2024-11-25 00:03:09.209355
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19786912.0,19786912.0,False,,1,,,,2024-11-25T00:03:00.000Z,97837.1638342817,51791502256.22831,16.8561,-0.26377318,0.02520366,8.97663116,47.11746359,54.96451255,55.55077608,1935895351118.5146,57.9548,2054580440519.92,,2024-11-25T00:03:00.000Z,,,,,,2024-11-25 00:04:09.541399
1,1027,Ethereum,ETH,ethereum,9587,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120430905.51558425,120430905.51558425,True,,2,,,,2024-11-25T00:03:00.000Z,3356.6503100915384,27874330446.80363,-28.1491,-0.21187258,-1.2896255,9.09150132,38.2096645,29.99507891,24.97040556,404244436343.4906,12.1019,404244436343.49,,2024-11-25T00:03:00.000Z,,,,,,2024-11-25 00:04:09.541399
2,825,Tether USDt,USDT,tether,104897,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,132437169724.17783,135944368172.96216,True,,3,,,,2024-11-25T00:03:00.000Z,1.001084742762314,161270077586.2545,-8.1595,0.06186073,0.03155298,0.09187885,0.27936891,0.13955965,0.08823599,132580829985.49747,3.9694,136091832842.42,,2024-11-25T00:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-25 00:04:09.541399
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474739483.6309305,588900682.1238104,True,,4,,,,2024-11-25T00:03:00.000Z,252.7763230504753,5323633699.811136,-14.5262,-0.27977122,-0.90317862,6.42099381,53.91728128,70.47546256,60.52907175,120002901079.10791,3.5924,148860149069.17,,2024-11-25T00:03:00.000Z,,,,,,2024-11-25 00:04:09.541399
4,1839,BNB,BNB,bnb,2288,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010351.26,144010351.26,False,,5,,,,2024-11-25T00:03:00.000Z,660.2500365971241,3107731578.704437,-6.1406,-0.29846782,1.42893317,6.68253943,15.37212718,12.39607461,20.28999075,95082839689.7797,2.8464,95082839689.78,,2024-11-25T00:03:00.000Z,,,,,,2024-11-25 00:04:09.541399
5,52,XRP,XRP,xrp,1436,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56998852241.0,99986987365.0,False,,6,,,,2024-11-25T00:03:00.000Z,1.4300428751689114,11841309482.260862,-22.6451,-1.03877688,-2.72864823,33.9468262,186.06783981,145.07249813,143.46267716,81510802540.04759,2.4401,143004287516.89,,2024-11-25T00:03:00.000Z,,,,,,2024-11-25 00:04:09.541399
6,74,Dogecoin,DOGE,dogecoin,1109,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146930276383.7052,146930276383.7052,True,,7,,,,2024-11-25T00:03:00.000Z,0.42975344886795647,12183877770.221478,-41.5215,-0.09424034,-0.16967648,17.64069809,227.8280913,295.50143542,307.65067806,63143793019.01936,1.8903,63143793019.02,,2024-11-25T00:03:00.000Z,,,,,,2024-11-25 00:04:09.541399
7,3408,USDC,USDC,usd-coin,23310,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38964745080.887085,38964745080.887085,False,,8,,,,2024-11-25T00:03:00.000Z,1.0000503872607083,8377349660.763433,-13.4218,0.01611266,0.01915492,-2.918e-05,0.0030233,0.02167599,0.01857362,38966708407.65591,1.1665,38966708407.66,,2024-11-25T00:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-25 00:04:09.541399
8,2010,Cardano,ADA,cardano,1368,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-25T00:03:00.000Z,1.021546462237482,3856323827.9742804,-40.5709,-0.62028605,-4.61878425,45.20583224,215.70452379,167.94244634,178.46335005,35808197077.570816,1.072,45969590800.69,,2024-11-25T00:03:00.000Z,,,,,,2024-11-25 00:04:09.541399
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86341892523.40959,86341911277.6349,True,,10,,,,2024-11-25T00:03:00.000Z,0.20879612320780339,1275051131.4380357,-17.2665,0.3743215,-1.63006754,4.5208638,28.72171799,39.1543902,29.15973691,18027852429.312748,0.5397,18027856345.12,,2024-11-25T00:03:00.000Z,,,,,,2024-11-25 00:04:09.541399
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409190161.22666454,447526461.22666454,False,,11,,,,2024-11-25T00:03:00.000Z,41.979622510587134,1399866261.230029,-26.8272,0.28383932,1.0855607,20.93249864,69.89818254,53.83645178,61.09894678,17177648503.341665,0.5143,30046861036.06,,2024-11-25T00:03:00.000Z,,,,,,2024-11-25 00:04:09.541399
